Latitude,Longitude,Temperatura,Umidade,Data,Hora
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:48:37
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:48:42
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:48:47
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:48:52
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:48:57
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:02
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:07
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:12
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:37
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:42
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:47
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:52
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:49:57
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:02
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:07
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:12
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:37
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:42
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:47
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:52
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:50:57
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:02
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:07
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:12
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:38
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:51:43
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:51:48
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:51:53
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:51:58
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:52:03
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:52:08
-3.738678,-38.569698,32.0,38.0,01/02/2021,16:52:13
-3.738678,-38.569698,32.0,38.0,01/02/2021,16:52:18
-3.738678,-38.569698,32.0,37.0,01/02/2021,16:52:23
-3.738678,-38.569698,32.0,37.0,01/02/2021,16:52:28
-3.738678,-38.569698,32.0,37.0,01/02/2021,16:52:33
-3.738678,-38.569698,32.0,37.0,01/02/2021,16:52:38
-3.738678,-38.569698,32.0,37.0,01/02/2021,16:52:43
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:52:48
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:52:53
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:52:58
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:53:03
-3.738678,-38.569698,32.0,36.0,01/02/2021,16:53:08
-3.738678,-38.569698,32.0,35.0,01/02/2021,16:53:13
-3.738678,-38.569698,32.0,35.0,01/02/2021,16:53:18
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:23
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:28
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:33
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:38
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:43
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:48
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:53
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:53:58
-3.738678,-38.569698,31.0,35.0,01/02/2021,16:54:03
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:08
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:13
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:18
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:23
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:28
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:33
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:38
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:43
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:48
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:53
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:54:58
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:03
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:08
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:13
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:19
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:24
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:29
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:34
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:39
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:44
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:49
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:54
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:55:59
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:04
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:09
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:14
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:19
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:24
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:29
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:34
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:39
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:44
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:49
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:54
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:56:59
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:04
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:09
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:14
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:19
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:24
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:29
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:34
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:39
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:44
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:49
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:54
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:57:59
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:58:04
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:58:09
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:58:14
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:58:19
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:58:24
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:58:29
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:58:34
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:58:39
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:58:44
-3.738678,-38.569698,31.0,34.0,01/02/2021,16:58:50
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:58:55
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:00
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:05
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:10
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:15
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:20
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:25
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:35
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:40
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:45
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:50
-3.738678,-38.569698,30.0,35.0,01/02/2021,16:59:55
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:00
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:05
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:10
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:15
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:20
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:25
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:30
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:35
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:40
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:45
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:50
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:00:55
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:00
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:05
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:10
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:15
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:20
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:25
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:30
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:35
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:40
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:45
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:50
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:01:55
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:00
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:05
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:10
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:15
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:20
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:25
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:30
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:36
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:41
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:46
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:51
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:02:56
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:01
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:06
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:11
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:16
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:21
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:26
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:31
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:36
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:41
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:46
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:51
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:03:56
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:01
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:06
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:11
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:16
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:21
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:26
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:31
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:36
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:41
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:46
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:51
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:04:56
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:01
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:06
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:11
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:16
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:21
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:26
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:31
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:36
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:41
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:46
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:51
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:05:56
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:01
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:07
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:12
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:37
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:42
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:47
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:52
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:06:57
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:02
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:07
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:12
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:37
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:42
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:47
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:52
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:07:57
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:02
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:07
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:12
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:37
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:08:42
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:47
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:08:52
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:08:57
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:09:02
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:07
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:12
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:17
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:09:22
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:09:27
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:09:32
-3.738678,-38.569698,30.0,35.0,01/02/2021,17:09:37
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:43
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:48
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:53
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:09:58
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:03
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:08
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:13
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:18
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:23
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:28
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:33
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:38
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:43
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:48
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:53
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:10:58
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:03
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:08
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:13
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:18
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:23
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:28
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:33
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:38
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:43
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:48
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:53
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:11:58
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:03
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:08
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:13
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:18
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:23
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:28
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:33
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:38
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:43
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:48
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:53
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:12:58
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:03
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:08
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:13
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:19
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:24
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:29
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:34
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:39
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:44
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:49
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:54
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:13:59
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:04
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:09
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:14
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:19
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:24
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:29
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:34
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:39
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:44
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:49
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:54
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:14:59
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:04
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:09
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:14
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:19
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:24
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:29
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:34
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:39
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:44
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:49
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:54
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:15:59
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:04
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:09
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:14
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:19
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:24
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:29
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:34
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:39
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:44
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:49
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:16:55
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:00
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:05
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:10
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:15
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:20
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:25
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:30
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:35
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:40
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:45
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:50
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:17:55
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:00
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:05
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:10
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:15
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:20
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:25
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:30
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:35
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:40
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:45
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:50
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:18:55
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:00
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:05
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:10
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:15
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:20
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:25
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:30
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:35
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:40
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:45
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:50
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:19:55
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:00
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:05
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:10
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:15
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:20
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:25
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:31
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:36
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:41
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:46
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:51
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:20:56
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:01
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:06
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:11
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:16
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:21
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:26
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:31
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:36
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:41
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:46
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:51
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:21:56
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:01
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:06
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:11
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:16
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:21
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:26
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:31
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:36
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:41
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:46
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:51
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:22:56
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:01
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:06
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:11
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:16
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:21
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:26
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:31
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:36
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:41
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:47
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:51
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:23:56
-3.738678,-38.569698,30.0,34.0,01/02/2021,17:24:01
